web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2474","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","HC-WI-2106","Seattle, Washington1 contribution","Our Third Visit - Before and after the upgrade.","We have experienced both the before and after upgraded Mauna Lani.  Those returning will quickly notice the lobby's fish pond is now a lush green garden, but the fish program is not gone, it continues behind the Canoe House.  The multiple pool area options now is part of the upgrade and much appreciated.  There are other changes as well - all are great.  Finally, the staff - all were friendly, helpful and many became friends we will look forward to seeing again the next time.","Date of stay: June 2021","null","ui_bubble_rating bubble_50"
"1665328641-2475","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Kristina K","1 contribution","Amazing resort","Stunning hotel, amazing amenities, super friendly staff, and great location on the beach and island with it not far from any of the major roads it was easy to cross the island in a day. Tons of food choices on property. Loved everything about this place!","Date of stay: June 2021","null","ui_bubble_rating bubble_50"
"1665328641-2476","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Caroline K","2 contributions","Loved the Mauna Lani, Auberge","Had an amazing 5 night stay at the Mauna Lani.
While the property, rooms and all common areas are wonderful, it’s the staff that makes this a truly outstanding resort. 
Everyone made our stay exceptional especially Naomi.  She was one of the first to greet us upon our arrival at the resort and we were able to say “see you again soon” as she helped us with our bags and car as we left for the airport.  She had us laughing each time we saw her and we looked forward to when she was working so we could say aloha. 

We also had a great spa experience with Nolan and Sheri who helped with check in and check out.  The spa was clean, well-maintained and inviting.  Amazing facial!

One of the things that sets the tone for a perfect getaway is the attentiveness of the staff and they have it right here.  They make it difficult to leave and we left already planning our return. We’ve traveled to many phenomenal and breath-taking places and our experience here ranks among the top.","Date of stay: June 2021","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2477","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","SkierNV","Carson City, Nevada1 contribution","A Beautiful Place for Rest and Play","My husband and I spent a week at this resort.  We loved every minute.  The gym made us want to work out and practice self care before going off on an island adventure or lounging on the beach.  The staff was always polite, friendly, and responsive.  The environment -- rather it be in the lobby, the restaurants, or outside by the pool or beach --was gorgeous.  We loved the snorkeling off the beach and the walking paths.  Really wonderful place.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2478","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","wingetcs","1 contribution","A day in paradise","Wonderful service in a perfect setting. Our room had an ocean view and was very comfortable. The staff is friendly and provides great service. Our dinner at the Canoe House was outstanding.  Needless to say we had a great time.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2479","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Tanyasas","Kailua, Hawaii6 contributions3 helpful votes","Beautiful","The beauty of the resort was unreal. From the moment I stepped on the property  a feeling of relaxation washed over me. The cool breeze, beautiful plants, and view of the ocean made me feel so tranquil and serene. We were greeted with lei and drinks. Check in was quick and easy. We were staying for my brother-in-law and my birthday so they gave us a free gift that we could choose from a gift menu. I chose a six pack of local beer and beef jerky and he chose a variety of seasoned cooking salts. 

The concierge helped us to get a reservation at Canoe House (which was fully booked at the time) and reserved a round of golf for my husband and brother-in-law for a great deal. 

The pool was beautiful and we spent the day there. I have a one year old and didn’t feel out of place having a child. There is a separate adults only pool which I didn’t go to but I’m sure it’s nice to have those two separate areas. My son LOVED the kiddie pool. It was different because it was a sand pebble bottom so the kids can dig and play in it. It was really neat and I haven’t seen anything like it before. 

I would highly recommend this hotel. Our stay was amazing and I wish we would have stayed longer!","Date of stay: May 2021","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2480","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Ai C","24 contributions19 helpful votes","A slice of heaven","The resort is beautiful in every way.  Service is impeccable.  Staff made all the difference but Kai at the pool is the best.  Super friendly and warm.  I was sunburned pretty bad and he was gracious enough to get me frozen aloe vera. They go out of their way to make our stay extra special.  We didn't want to leave.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2481","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","dgoss08","Santa Monica, California15 contributions2 helpful votes","Heaven on Earth","Honestly, this was hands down one of the best vacations we've ever been on and it was all thanks to the Mauna Lani.  From the moment you exit your car to the moment you check-out, the staff makes you feel right at home.  CanoeHouse is top notch and HaLani has very good breakfast, lunch and dinner selections.  The pool/beach are very relaxing and the resort makes you feel like you have the place to yourself.  It was relaxing and luxurious from end to end and the fact that the Mauna Lani staff pays attention to the details makes it all so much more enjoyable.  Honestly, you won't find a better hotel on the Big Island.","Date of stay: June 2021","null","ui_bubble_rating bubble_50"
"1665328641-2482","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Wanderer162590","London, United Kingdom3 contributions","Perfect relaxing escape","The refreshed Mauna Lani is spectacular. The grounds are stunning and the service is very friendly. Plenty of activities to keep you busy. The onsite restaurants are excellent. We loved our time here.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2483","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","P3460WNpp","18 contributions22 helpful votes","The resort as beautiful and the island!","Loved every minute of our stay!  The recent refresh to the resort made the best even better!  We could not have asked for anything more.  Mauna Lani Resort over-delivered. We cannot wait for our next trip!","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2484","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","gleedlaw","1 contribution","Better Than Ever","We did a ""staycation"" weekend.  Our last stay at the Mauna Lani was over 15 years ago.  The property upgrades are wonderful.  I would give this property 5 stars on the basis of its elevator efficiency alone! We have stayed at the ""other"" 2 Kona coast 5-star hotels, but prefer the intimacy of this resort - all local staff, smaller property, less congested beach area, less ""stuffy"" feel - just like Hawaii should be.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2485","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","ali s","Newport Beach, California3 contributions","Mauna Lani Resort","Stunning views and excellent service along with modern architecture and remodeled rooms. Great place to vacation and relax.
Reserve the Canoe Restaurant before your arrival since it books fast. Food drinks are excellent and service is #1.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2486","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","frank r","San Francisco, California64 contributions26 helpful votes","A great experience","Beautiful resort with friendly and gracious staff.   The rooms were new with comfortable beds and up to date electronics and strong wifi.    The restaurants by the pools and the beach were excellent and the canoe house restaurant was exceptional.   Napua, another good restaurant, is also close and easily accessible via a short walk along the beach path

Some may say that the private beach is smaller than other resorts but the overall ambiance more than makes up for this.

This hotel is solidly 5 stars and well worth a visit","Date of stay: May 2021","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2487","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","fledtynn","Woody Creek, Colorado15 contributions16 helpful votes","I found paradise at Mauna Lani","I had a wonderful stay at the Mauna Lani Auberge Collections Resort. The facility was clean and well maintained. The beaches were pristine. The food and the service were superb. I recommend this resort to anyone who wants to relax on the big island!","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2488","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","David B","6 contributions2 helpful votes","Incredible Honeymoon Experience","Mauna Lani was a dream come true from start to finish. The facility was impeccable and beautiful, while also paying homage to Hawaiian culture. The staff was incredibly friendly and helpful from janitorial staff, housekeeping, concierge, amenity staff, valet and servers - everyone was awesome. We particularly loved the food and amenities at Mauna Lani, CanoeHouse was perfect for a special occasion dinner and between the Surf Shack, the beach, walking trails, pool and golf there was no shortage of great activities to keep us busy. If you are considering a visit to the Big Island definitely give Mauna Lani a look!","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2489","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","David M","Detroit, MI, United States29 contributions41 helpful votes","Beautiful hotel, setting and service","Stayed for 3 days and were very happy with our choice of the Mauna Lani. Service was excellent. Enjoyed the pool and service there too. The Canoe restaurant is beautiful and a wonderful choice. We used hotel's free bike and road around the area.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2490","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Kate H","Holualoa, Hawaii20 contributions9 helpful votes","Loved it!","Mauna Lani is amazing for the price. It’s *almost* as nice as the four seasons but a lot less expensive. In my opinion it is the second nicest hotel on the big Island and the next nicest (Mauna Kea or maybe Fairmont) isn’t even close.  I live here and do Kamaaina stays a couple times a year at a few of the hotels. And while four seasons is still my favorite, Mauna Lani is BY FAR the better value. 

Even though the hotel was full when we stayed, and the pools were busy, we were still able to easily get pool spots and great service. 

Canoe house is AMAZING. The grounds are beautiful and little details are everywhere in the design. This hotel is an Instagram influencers dream! 

Also, our room had a stack of nice throw blankets to use on the balcony. I have never seen that at any hotel before and what a nice touch!","Date of stay: May 2021","Trip type: Traveled with friends","ui_bubble_rating bubble_50"
"1665328641-2491","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","MaisieNewYork","New York City, New York92 contributions81 helpful votes","Always Captures the Spirit of Hawaiiana","Well I must admit some of the mixed reviews had me concerned but after being a TripAdvisor contributor and avid (perhaps overly so?) researcher I am finally learning to trust my gut.

We’re discerning travelers and have stayed at Mauna Lani pre-renovation (loved), Mauna Kea (wanted to love) and Four Seasons Hualalai (liked but for its crowded feel).  We’re currently at the Mauna Lani now and wow. Just wow.  In my experience, hands down no other hotel on The Big Island that compares.

The sense of place abides. The staff is genuinely warm and still has that tightly knit community feel. Plus, our pre-arrival communiques with concierge Aulani were kind, extremely helpful and efficient.

The property renovations are gorgeous and in keeping with an eye towards nature. Breezy walkways and inviting sitting areas abound. Our room is beautifully appointed. I love the slippers!

The Mauna Lani is everything we hoped for and more to welcome us back to the island of Hawaii after craziness of the past year.  You will be happy here, too.","Date of stay: May 2021","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665328641-2492","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","NoelTim14","Saratoga, California7 contributions2 helpful votes","The best stay ever!!!","I love the staff.  It made our stay the best and it also seemed to rub off on all the guests as we met so many friendly interesting people.  The employees were so knowledgable about the culture and values of the Hawaiian people.  Loved the history part as I had never experienced that before on my travels to Hawaii.  Felt so grateful for our stay and will return.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2493","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Kate320","San Francisco, California331 contributions217 helpful votes","Lovely property, but a little Groundhog Day","The setting, staff and remodel of this property -- fantastic. Really well done and we were well cared for. Our room was fantastic, large, well appointed and comfortable. We had a lovely view and balcony. Adult pool is gorgeous and calm, beautiful view and great service. Food at the pool, BTW is ok, but could really be better. The yoga and surf shack staff were excellent, and we enjoyed all they had to offer in classes and water adventures. But wow, not a bit of difference day to day. The bars all have the same drinks every day -- and the same drinks at the pool AND at Canoe House, just in different glassware, there are no specials at the restaurants, the fish of the day changes, but it's prepared with exactly the same sauce/same sandwich/same salad/same tacos day in and day out. Canoe House, Surf Shack, coffee bar, poolside. Same menu day in and day out. Music is on an endless loop. Classes don't change. No beach to walk on, not a lot of snorkeling unless you book an adventure ($100-$180/hr) to go out past the first reef. Snorkeling beach to the south, very crowded. Bikes available, but no place to ride to other than a small grocery store and a defunct shopping center. Cab rides to other resorts (which are very, very tired looking) will run you $80-$100 per round trip and you can wait up to an hour for a cab. We rented a car for a few days - great to get out and see the island. This resort has so much going for it, but you really have to work at it to go off property (concierge would help with specific requests, but they won't tell you, for example, that there is a Merriman's on the island -- or a Four Seasons when you ask about options for nice dinners). We felt a little trapped - no shuttle or walkable/rideable options - and little variety day to day. Would be easy to fix, but maybe the idea is a four day stay?","Date of stay: May 2021","null","ui_bubble_rating bubble_40"
"1665328641-2494","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Courtney","Houston, Texas21 contributions32 helpful votes","Friendly service, but food is lacking","Let me first say as a person that was born in the islands my feedback might be different from others. I have previously stayed at Four Seasons resorts, Fairmont, Andaz, and Hyatt properties throughout Hawaii. After pulling up to valet we were greeted by one of the bellmen who then offered us a shell lei (there were plenty of kukui nut leis as well...maybe we needed to be in a suite to get those?) and either a canned fruit juice or Hawaiian beer from the nearby iced cooler. We then walked into the lobby which was very beautiful and open air. Next, walked to the check-in desk and spent less then five minutes completing some paperwork then was told which way to head to the room. The room was clean and had a modern beach vibe to it....not bad. When I booked I did pick a premium ocean view room, however it was really just a view of the lawn area and the pool. You cannot see the ocean unless you step out into the patio and look to your right....a little disappointing and misleading compared to what the Mauna Lani site shows online.  The property grounds itself were very beautiful, such as the historic fish ponds. The beach is a small cove, that was a little rocky but was able to see some fish and fairly shallow and calm water. Now as far as food goes at Ha Bar and Halani...we did only eat a late lunch and dinner,  but I wasn't really blown away by any of the food options. The menus to me did not really reflect any local Hawaiian cuisine...the usual fish tacos, fish and chips, poke...nothing spectacular. I was honestly surprised to see people comment they enjoyed the food here...maybe if you are from Cali and just enjoy plain items like those and pizzas then yeah this is for you. The only place of redemption was CanoeHouse, make sure to book your reservations in advance...even though it wasn't even that busy. We did the tasting menu and was finally able to enjoy a nice meal on property. The restaurant is located right by the beach and watching sunset while dining was breathtaking.  Upon check-out we did order room service breakfast which was another bust. I was sad to see no local breakfast items...no fried rice! They did have Portuguese sausage so I opted for that with eggs, but with my mother's meal as well and an $86 tab.. it was definitely a lacking breakfast experience. I will say that I did enjoy the local staff and how friendly they were, especially Nelson working valet. Would I come again?....probably not... I felt a lack in having any type of personal experience and very limited food options. ...like I said if you enjoy that Cali vibe of fish tacos and gluten free pizza then sure this is the place for you, but why be in Hawaii then? I think I will stick to what I know and for about the same price I will stick to the Four Seasons.","Date of stay: May 2021","null","ui_bubble_rating bubble_30"
"1665328641-2495","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","AndreaPGood","Orlando, Florida32 contributions24 helpful votes","Wonderful and relaxing","We had been to this resort before and coming to the newly remodeled resort was real treat, The rooms are beautiful-- we had an ocean view room and had breakfast on the balcony each day. The fitness facilities were excellent-- they have everything. As a Peleton fan I appreciated the 4 bikes. The fitness facility is huge and everything is really well spaced out. The new pools are just stunning-- the adult pool is fabulous and the larger family pool is lovely as well. The beach here is perfect too. It is hard to decide where to spend the day with so many great options. The Canoe House is outstanding-- the menu is wonderful and the service is really attentive and personal. The staff at this resort make the stay easy and relaxing.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2496","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","fderosia111","Aspen, Colorado1 contribution","A Luxury Experience","We completed a 7 night stay and Mauna Lani and the experience from our welcome to check out was superb.  The resort has been recently renovated and the fine touches from the main entrance foyer to open lounge to garden is refined and brings the Aloha feeling of Hawaii right to your heart. It is a property to experience.  The staff here is amazing and warm.  They are bringing their charm and hospitality to every table.  They are ready to serve you.  The staff at Mauna Lani is just superb.  We arrived as strangers and felt like family during our stay.  We would highly recommend Mauna Lani looking for a high-quality stay on the Big Island.  Mahalo.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2497","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","JohnJNorris","Avon Lake, Ohio111 contributions62 helpful votes","Perfection!","The whole experience at this resort was spectacular. The service, the activities, the food , the beautiful hikes . The staff was second to none. The exercise room was fantastic as well. The best complement one can give is would you return? Yes....","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2498","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","hqluong","Highlands Ranch, Colorado3 contributions4 helpful votes","Great Getaway","Stayed a week in May, never been to the Big Island so we thought we'd give it a try.  Hotel was very clean with nice amenities.   Staff was friendly and food was excellent.   Hotel never felt too crowded.  Great sunsets and atmosphere.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2499","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Blythe Hewitt","3 contributions1 helpful vote","Best Trip in a Long Time","This was the best vacation I have taken ever. The resort is beautiful, clean, and comfortable. The food was amazing and all the staff were incredibly welcoming. I did a mother daughter trip with my mom and the staff at the surf shack made our stay very memorable. They even got her surfing! I can't say enough good things about this place.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2500","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","jeremySanFrancisco","San Francisco2 contributions1 helpful vote","Wonderful property and staff","We had a wonderful experience, made all the better by the amazing front desk staff (and Carlos in particular). The pool is delightful, the beach amazing, the food was delicious. And the room was in excellent condition.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2501","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","psuzuki","Honolulu, Hawaii1 contribution","5 star ⭐️ experience","A must stay if you want an unforgettable experience.  One of the best resorts I’ve had the pleasure to experience. The amenities, staff, restaurants and the on site market provided you with a lasting experience.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2502","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Sid S","8 contributions3 helpful votes","Beautiful resort, great location and food","The Mauna Lani is a high end resort that gets all the little details right. The architecture of the hotel is very well done. This is NOT a cheesy resort that feels like Disney Land. The architecture is very thoughtful to the location and gives you a luxurious feel. 
The good is excellent - even simple breakfast items were very well prepared. 
The dinner at the Canoe House is not just good for Hawaii but world class and good for any restaurant in any city 
All in all we loved our experience and will def stay there whenever we're back on the big island. 
Also for whatever reason - it rains less in the location where the hotel is. It was almost always sunny at the hotel even when it rained elsewhere on the island.","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2503","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","k c","Lahaina, Hawaii3 contributions4 helpful votes","A True Aloha Experience","The new renovations are spectacular and the property recaptures the true sense of Aloha that it was always known for. The in house activities, cultural experiences, the amenities and the dining were all perfection. The best thing about the property is the Staff. they share so much Aloha, you really know you are in Hawaii. All together a perfect Hawaiian experience.","Date of stay: March 2021","null","ui_bubble_rating bubble_50"
"1665328641-2504","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","susan m","Dolores, Colorado2 contributions","Truly stunning","From the moment we arrived until we, unfortunately, had to go, we were treated as Queens. Everyone went above and beyond, exceeding any expectations I may have had.FAR exceeded
Just pack your bag and GO!!!","Date of stay: May 2021","null","ui_bubble_rating bubble_50"
"1665328641-2505","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Camie J","Reno, Nevada1 contribution","A very special way to celebrate a 40th anniversary","My husband and I were in heaven for a week.  It was like a second honeymoon.  The staff were beyond attentive and courteous.  The food was fabulous.  The room was lovely.  The grounds were fabulously inviting.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2506","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Jgalo","Chicago, Illinois1 contribution","Top Notch Property","Loved our stay here. Not quite up to snuff from a service perspective due to COVID related matters but sufficiently well serviced to provide a very enjoyable stay (similar or worse issues reported by travelers at other properties on the island). This is my third stay at Mauna Lani and first since the recently completed property refurbish and new Auberge flagging. A definite improvement and I highly recommend.  Although fine points remain to be worked on, congrats to the property team on the difficult job of opening a new/refreshed property during a pandemic … a very difficult feat indeed.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2507","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Tom J","San Francisco, California10 contributions23 helpful votes","Impeccable truly first class eco friendly resort","I can’t say enough great things about this resort. The staff, the rooms, the amenities, and the location are all top notch. It is also probably the most eco friendly resort that I’ve ever visited (which is SUPER awesome!).

The only tiny thing is maybe offer more vegetarian options for dinner at the restaurants.

Highly recommend!!","Date of stay: April 2021","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2508","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Sarah H","1 contribution1 helpful vote","The Experience Made Us Loyal Customers!","We spent 8 nights at the Mauna Lani and loved everything about our stay. We had originally planned to stay for a shorter stay then added a night because we found the rooms and amenities so satisfying. The pool is beautiful, the rooms are very nicely done and the staff was very friendly and wonderful to engage with. Our daughter enjoyed many days at the Keiki (Kids) Camp, she learned about sea urchins and turtles, made sea shell earrings, saw petroglyphs and caves. The kids pool is perfect for babies as was a small section of the beach. It is not the largest beach on the island but we found it perfect for our small children. In fact, we left the hotel as planned after 5 nights to go to one of the hotels with larger beaches but after 2 nights there we came back to the Mauna Lani as we missed the quiet softness of a beach with less undertow as well as the wonders of the tide pools and beauty of the lava rocks. Our experience made us loyal customers. During our time it felt like ""home"" and we can't wait to come back!","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2509","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","kristis6084","Boise, Idaho1 contribution","Wonderful service, beautiful location!","This was our second stay at the Mauna Lani and we won't stay any place else! The refurbished hotel is beyond comparison. All of the staff are top notch with service being their #1 goal. Once you've arrived on property there really is no reason to leave.
The food is amazing at all of the restaurants. If you want to enjoy dinner at the Canoe House make reservations well in advance.  

We participated in the Sunrise Canoe trip with George and Josiah...it was a wonderful experience; we'll do it again. 

Mahalo to all at the Mauna Lani.","Date of stay: April 2021","null","ui_bubble_rating bubble_50"
"1665328641-2510","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","smission9","Danville, California1 contribution","Subpar experience","Overall bad experience. 

The location is very beautiful, but a series of events made the overall experience stressful. 

Staff were very slow at the adult pool over the weekend sat/sun at the start of our trip (improved M-T).

All activities were booked, no assistance was provided by the concierge to help us find things to do. Very unhelpful and slow to respond.

All spa activities were completely booked. 

Dinner reservations were completely booked. We got lucky with canoe house which was pretty incredible on two separate nights. 

Morning breakfast would take 45 minutes to get seated.

Overall my impression was that the hotel overbooked guests the week we were there, and kept the same COVID-19 reduced staff and restaurant schedules. Didn’t understand the rationale of this other than “money grab.”

We basically ordered room service and sat in the hotel all day. Honestly can’t complain too much, but just wasn’t what I was expecting given the reviews I had read. 

Very poor service overall. Will not be coming back.","Date of stay: April 2021","null","ui_bubble_rating bubble_20"
"1665328641-2511","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Sarah Leddy","New York City, New York12 contributions4 helpful votes","Absolute Perfect Experience","My husband and I have been touring the Hawaiian islands for the last month. This was our first non-Four Seasons stay and I am so glad that we picked the Auberge. 

The property and the rooms are beautiful and very well maintained. The beach set up is huge and very comfortable. The surf shack is conveniently located and a tasty option while you are hanging out on the beach. 

We were tremendously impressed with Jacob, the concierge who set us up with some amazing adventures, including deep sea fishing with a top-notch crew. He was super attentive and helpful throughout our stay. 

The chefs at the Ha Bar and Grill were able to accommodate a unique request we had and fed us two tremendous dinners that I will dream about for a long time to come. CanoeHouse and the Market were great options as well. 

Throughout our stay we had nothing but pleasant interactions with the staff who were very friendly and clearly hard working. They gave the hotel a very chill and overall Hawaiian vibe. Major mahalo to all of them. 

The Mauna Lani hotel has been one of my absolute favorite trips. We will definitely be returning ourselves and I highly recommend it.","Date of stay: April 2021","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
