web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665313939-135","https://www.tripadvisor.com/Hotel_Review-g11879466-d15220555-Reviews-Floral_Hotel_Ayatana_Chiang_Mai-Su_Thep_Chiang_Mai.html","Jainam M","Mumbai, India624 contributions96 helpful votes","Good sleep","Not an extraordinary place certainly. It's a small size hotel. Room was good. Being in a quiet location, the sleep was very good and relaxing. The breakfast was downside. Could be a lot better. Certainly for veg options.","Date of stay: October 2018","null","ui_bubble_rating bubble_30"
"1665313939-136","https://www.tripadvisor.com/Hotel_Review-g11879466-d15220555-Reviews-Floral_Hotel_Ayatana_Chiang_Mai-Su_Thep_Chiang_Mai.html","Mick K","Vancouver, Canada136 contributions77 helpful votes","Great little hotel, super staff","Stayed in a loft suite, hotel was nice size, had a great little pool, and a basic breakfast buffet. Where it stood out was the service, very good. Good location and was in a quiet area, close to university.","Date of stay: May 2019","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665313972-137","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","JlaocvkeX","Bangkok, Thailand89 contributions67 helpful votes","Good vibes one night stay","Location is in the city, nimman road. Easy to find a nice coffee shop, local food,shopping mall and etc. Room accommodations is good, clean compare to the price paid.  Breakfast has a local signature food as well. However my room 311 no hot water and I reported to reception, no any further action until check out.","Date of stay: December 2019","null","ui_bubble_rating bubble_50"
"1665313972-138","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Mod Nahathai","4 contributions","Bad breakfast and Staffs just ignore to serve","Room is small but it clean! Good location
2 persons elevator!
Terrible breakfast as they are empty at 9:15 am 
The staffs just ignore and say No REFILL 
WITHOUT TO TALK NICE! 
what a service!!!!!!!!!!!!!","Date of stay: December 2019","Trip type: Traveled with family","ui_bubble_rating bubble_20"
"1665313972-139","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Kewal Krishna","Mumbai, India137 contributions110 helpful votes","Well served","Good reviews bring in customers. We decided to stay in the hotel because of good reviews and it was not a disappointment.
Very near to airport , in a posh area ,this is a boutique hotel . Rooms are ok , bathrooms are small .breakfast is letdown for vegetarians but at least they tried to serve whatever they could.
Fairly good.","Date of stay: July 2019","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665313972-140","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","dickie t","George Town, Malaysia358 contributions23 helpful votes","Simple and easy","Is actually very convenient hotel, surrounded by a lot of cafe, restaurant and bar. So easy to find food and place for shopping. Room was pretty big and clean, It have a window that bring it natural light. Toilet also very clean and have dry area.

The breakfast is also very goods, served many type of foods. The reception also very helpful n nice too.","Date of stay: January 2019","Trip type: Traveled with friends","ui_bubble_rating bubble_40"
"1665313972-141","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Chris R","Victoria, Canada11 contributions1 helpful vote","Boutique??","So the wife and I consider ourselves to be normal, average people. We do not understand some of these reviews. If a hotel qualifies as boutique because it has no lift, no hot water..and we mean none, actually asked at reception and was told that no sinks have hot water...the shower did get to tepid...and no plug in sink anyway....rooms were also damp, but that may have been natural humidity. The hotel was reasonably clean but definitely showed lots of general wear. Overall we would say it was a good place for a young couple doing a backpack trip to the area, who wanted the next step up from a dorm. Guess we just have a different meaning for the word boutique. On a plus note the staff were reasonably helpful...incidentally we had one window , the view from which was about 10 meters to a wall.","Date of stay: January 2019","Trip type: Traveled as a couple","ui_bubble_rating bubble_20"
"1665313972-142","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Patchareepichai","Bangkok, Thailand245 contributions102 helpful votes","very convenient for shopping and dining","A quite new hotel  with a warmth welcome. You just 5-10 mins walk to variety local food store, international food and also coffee shop and places for hang out. The breakfast tastes good and have many choices.It's hard to believe that there is a small room gym!","Date of stay: November 2018","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665313972-143","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","k8he","Verwood, United Kingdom45 contributions4 helpful votes","Great Hotel & Great Location","We stayed here as it was close to the airport and we had an early flight but couldn’t have been happier to find this little gem hotel. 
It’s lovely, modern & clean, the rooms have everything you could need and include 2 bottles of complimentary water, tea & coffee. Shower is good (we’ve experienced too many times poor pressure & temperature showers whilst in Thailand). 
Breakfast is good, you can have cereal, toast, fruit, traditional Asian food & there is a chef that’ll cook you a fresh omelette to order. 
It’s worth walking down to soi one where there is a new purpose built food market and boutique shops, prices aren’t bad at all and all the food was good! 
The area/Nimman road is very hipster with a mix of students & business people. 200bt in a tuktuk if you want to go to the old town/night bizarre. 
No complaints about this hotel!","Date of stay: November 2018","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665313972-144","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Nick Vent","Athens, Greece8 contributions2 helpful votes","Not 5 stars for sure","We booked our room from Booking.com and this hotel referred as 5 star. 

I remove one star because nobody in hotel could speak proper English. Every time we wanted something we spent like 30 min on Google translate.

I remove another star because internet was like dialup ages. No way you can even check your emails.

The rest 3 are for the cleaning. Very good every day cleaning.","Date of stay: November 2018","Trip type: Traveled on business","ui_bubble_rating bubble_30"
"1665313972-145","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","ch3rylism","Kuala Lumpur, Malaysia129 contributions28 helpful votes","Impressive small hotel","New and small, the place is clean and in a good location - surrounded by lots of interesting cafes and eateries. Room is not very big with limited views, but with the price paid it is quite good value. Nice (and small-ish) area for breakfast but it is comfortable.","Date of stay: September 2018","Trip type: Traveled with friends","ui_bubble_rating bubble_40"
"1665313972-146","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Nluk S","Ayutthaya, Thailand39 contributions2 helpful votes","Very impressive small, nice boutique hotel at famous Nimman Road, Chiangmai , Thailand","Surprise to find this good hotel within limited budget at the famous area like Nimman Road, Chiangmai ,Thailand. Usually at this price you can find only hostel or small hotel with just limited facilities. Here, room is clean, bed is comfy, breakfast is much better than my first expectation and so delicious !!! Location is best for explore for food or nightlife , you can walk around for food and shopping mall or just hang out with friends in many more coffee shops and restaurants. It's convenient to connect to other place, especially now airport shuttle bus available with only 20 Baht fares, less than 1 US$. No more worry about over charge from and to airport.","Date of stay: September 2018","Trip type: Traveled with friends","ui_bubble_rating bubble_50"
"1665313972-147","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","JlaocvkeX","Bangkok, Thailand89 contributions67 helpful votes","Good vibes one night stay","Location is in the city, nimman road. Easy to find a nice coffee shop, local food,shopping mall and etc. Room accommodations is good, clean compare to the price paid.  Breakfast has a local signature food as well. However my room 311 no hot water and I reported to reception, no any further action until check out.","Date of stay: December 2019","null","ui_bubble_rating bubble_50"
"1665313972-148","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Gunn h. Gunn","Bangkok, Thailand19 contributions7 helpful votes","Good Location, Nice Design, Value for money","Nice modern style room but a bit small wc. There is a sink outside wc.
Good Location in Nimman Area. You can reach any point of Nimman within 10 mins.
Good breakfast! You can have some Northern food for breakfast.","Date of stay: August 2018","Trip type: Traveled with friends","ui_bubble_rating bubble_40"
"1665313972-149","https://www.tripadvisor.com/Hotel_Review-g11879466-d14854931-Reviews-L_Nimman-Su_Thep_Chiang_Mai.html","Gunn h. Gunn","Bangkok, Thailand19 contributions7 helpful votes","Good Location, Nice Design, Value for money","Nice modern style room but a bit small wc. There is a sink outside wc.
Good Location in Nimman Area. You can reach any point of Nimman within 10 mins.
Good breakfast! You can have some Northern food for breakfast.","Date of stay: August 2018","Trip type: Traveled with friends","ui_bubble_rating bubble_40"
